"intersection_id","tollgate_id","time_window","avg_travel_time"
"B","3","[2016-08-04 08:00:00,2016-08-04 09:00:00)","186.74"
"B","3","[2016-08-04 09:00:00,2016-08-04 10:00:00)","169.7"
"B","3","[2016-08-04 10:00:00,2016-08-04 11:00:00)","135.26"
"B","3","[2016-08-04 11:00:00,2016-08-04 12:00:00)","126.92"
"B","3","[2016-08-04 12:00:00,2016-08-04 13:00:00)","127.83"
"B","3","[2016-08-04 13:00:00,2016-08-04 14:00:00)","101.9"
"B","3","[2016-08-04 14:00:00,2016-08-04 15:00:00)","122.08"
"B","3","[2016-08-04 15:00:00,2016-08-04 16:00:00)","107.74"
"B","3","[2016-08-04 16:00:00,2016-08-04 17:00:00)","124.12"
"B","3","[2016-08-04 17:00:00,2016-08-04 18:00:00)","138.71"
"B","3","[2016-08-04 18:00:00,2016-08-04 19:00:00)","153.8"
"B","3","[2016-08-04 19:00:00,2016-08-04 20:00:00)","109.26"
"B","3","[2016-08-04 20:00:00,2016-08-04 21:00:00)","120.54"
"B","3","[2016-08-04 21:00:00,2016-08-04 22:00:00)","133.91"
"B","3","[2016-08-04 23:00:00,2016-08-05 00:00:00)","89.4"
"B","3","[2016-08-05 00:00:00,2016-08-05 01:00:00)","108.65"
"B","3","[2016-08-05 01:00:00,2016-08-05 02:00:00)","113.92"
"B","3","[2016-08-05 02:00:00,2016-08-05 03:00:00)","99.92"
"B","3","[2016-08-05 03:00:00,2016-08-05 04:00:00)","102.68"
"B","3","[2016-08-05 05:00:00,2016-08-05 06:00:00)","51.0"
"B","3","[2016-08-05 06:00:00,2016-08-05 07:00:00)","124.59"
"B","3","[2016-08-05 07:00:00,2016-08-05 08:00:00)","137.75"
"B","3","[2016-08-05 08:00:00,2016-08-05 09:00:00)","164.67"
"B","3","[2016-08-05 09:00:00,2016-08-05 10:00:00)","171.58"
"B","3","[2016-08-05 10:00:00,2016-08-05 11:00:00)","147.22"
"B","3","[2016-08-05 11:00:00,2016-08-05 12:00:00)","127.4"
"B","3","[2016-08-05 12:00:00,2016-08-05 13:00:00)","137.24"
"B","3","[2016-08-05 13:00:00,2016-08-05 14:00:00)","139.98"
"B","3","[2016-08-05 14:00:00,2016-08-05 15:00:00)","112.43"
"B","3","[2016-08-05 15:00:00,2016-08-05 16:00:00)","136.23"
"B","3","[2016-08-05 16:00:00,2016-08-05 17:00:00)","154.17"
"B","3","[2016-08-05 17:00:00,2016-08-05 18:00:00)","141.47"
"B","3","[2016-08-05 18:00:00,2016-08-05 19:00:00)","137.19"
"B","3","[2016-08-05 19:00:00,2016-08-05 20:00:00)","110.92"
"B","3","[2016-08-05 20:00:00,2016-08-05 21:00:00)","119.93"
"B","3","[2016-08-05 21:00:00,2016-08-05 22:00:00)","96.13"
"B","3","[2016-08-05 22:00:00,2016-08-05 23:00:00)","103.93"
"B","3","[2016-08-05 23:00:00,2016-08-06 00:00:00)","81.89"
"B","3","[2016-08-06 00:00:00,2016-08-06 01:00:00)","111.4"
"B","3","[2016-08-06 01:00:00,2016-08-06 02:00:00)","71.68"
"B","3","[2016-08-06 02:00:00,2016-08-06 03:00:00)","133.19"
"B","3","[2016-08-06 03:00:00,2016-08-06 04:00:00)","76.51"
"B","3","[2016-08-06 04:00:00,2016-08-06 05:00:00)","79.74"
"B","3","[2016-08-06 05:00:00,2016-08-06 06:00:00)","124.14"
"B","3","[2016-08-06 06:00:00,2016-08-06 07:00:00)","93.58"
"B","3","[2016-08-06 07:00:00,2016-08-06 08:00:00)","142.91"
"B","3","[2016-08-06 08:00:00,2016-08-06 09:00:00)","109.41"
"B","3","[2016-08-06 09:00:00,2016-08-06 10:00:00)","182.59"
"B","3","[2016-08-06 10:00:00,2016-08-06 11:00:00)","64.34"
"B","3","[2016-08-06 11:00:00,2016-08-06 12:00:00)","126.26"
"B","3","[2016-08-06 12:00:00,2016-08-06 13:00:00)","142.69"
"B","3","[2016-08-06 13:00:00,2016-08-06 14:00:00)","131.95"
"B","3","[2016-08-06 14:00:00,2016-08-06 15:00:00)","149.85"
"B","3","[2016-08-06 15:00:00,2016-08-06 16:00:00)","102.63"
"B","3","[2016-08-06 16:00:00,2016-08-06 17:00:00)","139.92"
"B","3","[2016-08-06 17:00:00,2016-08-06 18:00:00)","199.3"
"B","3","[2016-08-06 18:00:00,2016-08-06 19:00:00)","103.2"
"B","3","[2016-08-06 19:00:00,2016-08-06 20:00:00)","131.07"
"B","3","[2016-08-06 20:00:00,2016-08-06 21:00:00)","124.4"
"B","3","[2016-08-06 21:00:00,2016-08-06 22:00:00)","146.53"
"B","3","[2016-08-06 22:00:00,2016-08-06 23:00:00)","108.73"
"B","3","[2016-08-06 23:00:00,2016-08-07 00:00:00)","53.6"
"B","3","[2016-08-07 01:00:00,2016-08-07 02:00:00)","117.27"
"B","3","[2016-08-07 03:00:00,2016-08-07 04:00:00)","56.22"
"B","3","[2016-08-07 04:00:00,2016-08-07 05:00:00)","89.28"
"B","3","[2016-08-07 05:00:00,2016-08-07 06:00:00)","94.82"
"B","3","[2016-08-07 06:00:00,2016-08-07 07:00:00)","97.89"
"B","3","[2016-08-07 07:00:00,2016-08-07 08:00:00)","97.91"
"B","3","[2016-08-07 08:00:00,2016-08-07 09:00:00)","131.22"
"B","3","[2016-08-07 09:00:00,2016-08-07 10:00:00)","160.43"
"B","3","[2016-08-07 10:00:00,2016-08-07 11:00:00)","101.19"
"B","3","[2016-08-07 11:00:00,2016-08-07 12:00:00)","96.0"
"B","3","[2016-08-07 12:00:00,2016-08-07 13:00:00)","130.28"
"B","3","[2016-08-07 13:00:00,2016-08-07 14:00:00)","114.61"
"B","3","[2016-08-07 14:00:00,2016-08-07 15:00:00)","128.17"
"B","3","[2016-08-07 15:00:00,2016-08-07 16:00:00)","148.11"
"B","3","[2016-08-07 16:00:00,2016-08-07 17:00:00)","87.07"
"B","3","[2016-08-07 17:00:00,2016-08-07 18:00:00)","142.27"
"B","3","[2016-08-07 18:00:00,2016-08-07 19:00:00)","151.75"
"B","3","[2016-08-07 19:00:00,2016-08-07 20:00:00)","138.6"
"B","3","[2016-08-07 20:00:00,2016-08-07 21:00:00)","127.48"
"B","3","[2016-08-07 21:00:00,2016-08-07 22:00:00)","117.99"
"B","3","[2016-08-07 22:00:00,2016-08-07 23:00:00)","116.84"
"B","3","[2016-08-07 23:00:00,2016-08-08 00:00:00)","125.46"
"B","3","[2016-08-08 00:00:00,2016-08-08 01:00:00)","60.91"
"B","3","[2016-08-08 01:00:00,2016-08-08 02:00:00)","104.76"
"B","3","[2016-08-08 05:00:00,2016-08-08 06:00:00)","121.08"
"B","3","[2016-08-08 06:00:00,2016-08-08 07:00:00)","195.82"
"B","3","[2016-08-08 07:00:00,2016-08-08 08:00:00)","176.98"
"B","3","[2016-08-08 08:00:00,2016-08-08 09:00:00)","161.37"
"B","3","[2016-08-08 09:00:00,2016-08-08 10:00:00)","159.3"
"B","3","[2016-08-08 10:00:00,2016-08-08 11:00:00)","145.93"
"B","3","[2016-08-08 11:00:00,2016-08-08 12:00:00)","135.7"
"B","3","[2016-08-08 12:00:00,2016-08-08 13:00:00)","138.32"
"B","3","[2016-08-08 13:00:00,2016-08-08 14:00:00)","125.84"
"B","3","[2016-08-08 14:00:00,2016-08-08 15:00:00)","110.04"
"B","3","[2016-08-08 15:00:00,2016-08-08 16:00:00)","116.64"
"B","3","[2016-08-08 16:00:00,2016-08-08 17:00:00)","145.6"
"B","3","[2016-08-08 18:00:00,2016-08-08 19:00:00)","112.23"
"B","3","[2016-08-08 19:00:00,2016-08-08 20:00:00)","146.28"
"B","3","[2016-08-08 20:00:00,2016-08-08 21:00:00)","135.28"
"B","3","[2016-08-08 21:00:00,2016-08-08 22:00:00)","116.19"
"B","3","[2016-08-08 22:00:00,2016-08-08 23:00:00)","154.52"
"B","3","[2016-08-08 23:00:00,2016-08-09 00:00:00)","123.42"
"B","3","[2016-08-09 00:00:00,2016-08-09 01:00:00)","78.74"
"B","3","[2016-08-09 01:00:00,2016-08-09 02:00:00)","121.27"
"B","3","[2016-08-09 02:00:00,2016-08-09 03:00:00)","97.33"
"B","3","[2016-08-09 03:00:00,2016-08-09 04:00:00)","73.66"
"B","3","[2016-08-09 05:00:00,2016-08-09 06:00:00)","83.77"
"B","3","[2016-08-09 06:00:00,2016-08-09 07:00:00)","77.96"
"B","3","[2016-08-09 07:00:00,2016-08-09 08:00:00)","137.96"
"B","3","[2016-08-09 08:00:00,2016-08-09 09:00:00)","102.45"
"B","3","[2016-08-09 09:00:00,2016-08-09 10:00:00)","151.34"
"B","3","[2016-08-09 10:00:00,2016-08-09 11:00:00)","131.13"
"B","3","[2016-08-09 11:00:00,2016-08-09 12:00:00)","117.49"
"B","3","[2016-08-09 12:00:00,2016-08-09 13:00:00)","118.96"
"B","3","[2016-08-09 13:00:00,2016-08-09 14:00:00)","125.47"
"B","3","[2016-08-09 14:00:00,2016-08-09 15:00:00)","133.32"
"B","3","[2016-08-09 15:00:00,2016-08-09 16:00:00)","151.05"
"B","3","[2016-08-09 16:00:00,2016-08-09 17:00:00)","141.06"
"B","3","[2016-08-09 17:00:00,2016-08-09 18:00:00)","159.5"
"B","3","[2016-08-09 18:00:00,2016-08-09 19:00:00)","98.69"
"B","3","[2016-08-09 19:00:00,2016-08-09 20:00:00)","95.63"
"B","3","[2016-08-09 20:00:00,2016-08-09 21:00:00)","153.39"
"B","3","[2016-08-09 21:00:00,2016-08-09 22:00:00)","150.55"
"B","3","[2016-08-09 22:00:00,2016-08-09 23:00:00)","95.22"
"B","3","[2016-08-10 00:00:00,2016-08-10 01:00:00)","44.41"
"B","3","[2016-08-10 03:00:00,2016-08-10 04:00:00)","567.33"
"B","3","[2016-08-10 04:00:00,2016-08-10 05:00:00)","75.18"
"B","3","[2016-08-10 05:00:00,2016-08-10 06:00:00)","112.54"
"B","3","[2016-08-10 06:00:00,2016-08-10 07:00:00)","111.44"
"B","3","[2016-08-10 07:00:00,2016-08-10 08:00:00)","146.24"
"B","3","[2016-08-10 08:00:00,2016-08-10 09:00:00)","114.91"
"B","3","[2016-08-10 09:00:00,2016-08-10 10:00:00)","154.45"
"B","3","[2016-08-10 10:00:00,2016-08-10 11:00:00)","121.69"
"B","3","[2016-08-10 11:00:00,2016-08-10 12:00:00)","117.85"
"B","3","[2016-08-10 12:00:00,2016-08-10 13:00:00)","95.08"
"B","3","[2016-08-10 13:00:00,2016-08-10 14:00:00)","105.75"
"B","3","[2016-08-10 14:00:00,2016-08-10 15:00:00)","111.77"
"B","3","[2016-08-10 15:00:00,2016-08-10 16:00:00)","138.12"
"B","3","[2016-08-10 16:00:00,2016-08-10 17:00:00)","163.91"
"B","3","[2016-08-10 17:00:00,2016-08-10 18:00:00)","133.24"
"B","3","[2016-08-10 18:00:00,2016-08-10 19:00:00)","136.37"
"B","3","[2016-08-10 19:00:00,2016-08-10 20:00:00)","121.18"
"B","3","[2016-08-10 20:00:00,2016-08-10 21:00:00)","92.86"
"B","3","[2016-08-10 21:00:00,2016-08-10 22:00:00)","140.57"
"B","3","[2016-08-10 22:00:00,2016-08-10 23:00:00)","131.13"
"B","3","[2016-08-10 23:00:00,2016-08-11 00:00:00)","123.53"
"B","3","[2016-08-11 00:00:00,2016-08-11 01:00:00)","121.34"
"B","3","[2016-08-11 01:00:00,2016-08-11 02:00:00)","147.81"
"B","3","[2016-08-11 02:00:00,2016-08-11 03:00:00)","146.36"
"B","3","[2016-08-11 03:00:00,2016-08-11 04:00:00)","166.66"
"B","3","[2016-08-11 05:00:00,2016-08-11 06:00:00)","95.97"
"B","3","[2016-08-11 06:00:00,2016-08-11 07:00:00)","84.83"
"B","3","[2016-08-11 07:00:00,2016-08-11 08:00:00)","144.89"
"B","3","[2016-08-11 08:00:00,2016-08-11 09:00:00)","172.3"
"B","3","[2016-08-11 09:00:00,2016-08-11 10:00:00)","245.53"
"B","3","[2016-08-11 10:00:00,2016-08-11 11:00:00)","164.97"
"B","3","[2016-08-11 11:00:00,2016-08-11 12:00:00)","138.46"
"B","3","[2016-08-11 12:00:00,2016-08-11 13:00:00)","117.25"
"B","3","[2016-08-11 13:00:00,2016-08-11 14:00:00)","164.51"
"B","3","[2016-08-11 14:00:00,2016-08-11 15:00:00)","123.38"
"B","3","[2016-08-11 15:00:00,2016-08-11 16:00:00)","142.22"
"B","3","[2016-08-11 16:00:00,2016-08-11 17:00:00)","118.47"
"B","3","[2016-08-11 17:00:00,2016-08-11 18:00:00)","117.01"
"B","3","[2016-08-11 18:00:00,2016-08-11 19:00:00)","128.87"
"B","3","[2016-08-11 19:00:00,2016-08-11 20:00:00)","139.98"
"B","3","[2016-08-11 20:00:00,2016-08-11 21:00:00)","137.82"
"B","3","[2016-08-11 21:00:00,2016-08-11 22:00:00)","71.85"
"B","3","[2016-08-11 22:00:00,2016-08-11 23:00:00)","97.47"
"B","3","[2016-08-11 23:00:00,2016-08-12 00:00:00)","118.03"
"B","3","[2016-08-12 00:00:00,2016-08-12 01:00:00)","97.6"
"B","3","[2016-08-12 02:00:00,2016-08-12 03:00:00)","96.18"
"B","3","[2016-08-12 05:00:00,2016-08-12 06:00:00)","74.0"
"B","3","[2016-08-12 06:00:00,2016-08-12 07:00:00)","109.62"
"B","3","[2016-08-12 07:00:00,2016-08-12 08:00:00)","71.5"
"B","3","[2016-08-12 08:00:00,2016-08-12 09:00:00)","125.38"
"B","3","[2016-08-12 09:00:00,2016-08-12 10:00:00)","173.24"
"B","3","[2016-08-12 10:00:00,2016-08-12 11:00:00)","120.93"
"B","3","[2016-08-12 11:00:00,2016-08-12 12:00:00)","112.71"
"B","3","[2016-08-12 12:00:00,2016-08-12 13:00:00)","108.04"
"B","3","[2016-08-12 13:00:00,2016-08-12 14:00:00)","125.85"
"B","3","[2016-08-12 14:00:00,2016-08-12 15:00:00)","122.36"
"B","3","[2016-08-12 15:00:00,2016-08-12 16:00:00)","143.23"
"B","3","[2016-08-12 16:00:00,2016-08-12 17:00:00)","140.95"
"B","3","[2016-08-12 17:00:00,2016-08-12 18:00:00)","155.14"
"B","3","[2016-08-12 18:00:00,2016-08-12 19:00:00)","154.11"
"B","3","[2016-08-12 19:00:00,2016-08-12 20:00:00)","166.64"
"B","3","[2016-08-12 20:00:00,2016-08-12 21:00:00)","145.42"
"B","3","[2016-08-12 21:00:00,2016-08-12 22:00:00)","109.99"
"B","3","[2016-08-12 22:00:00,2016-08-12 23:00:00)","111.27"
"B","3","[2016-08-12 23:00:00,2016-08-13 00:00:00)","66.59"
"B","3","[2016-08-13 00:00:00,2016-08-13 01:00:00)","197.44"
"B","3","[2016-08-13 02:00:00,2016-08-13 03:00:00)","73.75"
"B","3","[2016-08-13 06:00:00,2016-08-13 07:00:00)","141.48"
"B","3","[2016-08-13 07:00:00,2016-08-13 08:00:00)","98.39"
"B","3","[2016-08-13 08:00:00,2016-08-13 09:00:00)","139.05"
"B","3","[2016-08-13 09:00:00,2016-08-13 10:00:00)","177.41"
"B","3","[2016-08-13 11:00:00,2016-08-13 12:00:00)","136.82"
"B","3","[2016-08-13 12:00:00,2016-08-13 13:00:00)","156.72"
"B","3","[2016-08-13 13:00:00,2016-08-13 14:00:00)","132.06"
"B","3","[2016-08-13 14:00:00,2016-08-13 15:00:00)","133.82"
"B","3","[2016-08-13 15:00:00,2016-08-13 16:00:00)","127.1"
"B","3","[2016-08-13 16:00:00,2016-08-13 17:00:00)","128.55"
"B","3","[2016-08-13 17:00:00,2016-08-13 18:00:00)","124.17"
"B","3","[2016-08-13 18:00:00,2016-08-13 19:00:00)","124.91"
"B","3","[2016-08-13 19:00:00,2016-08-13 20:00:00)","131.5"
"B","3","[2016-08-13 20:00:00,2016-08-13 21:00:00)","112.7"
"B","3","[2016-08-13 21:00:00,2016-08-13 22:00:00)","122.18"
"B","3","[2016-08-13 22:00:00,2016-08-13 23:00:00)","123.41"
"B","3","[2016-08-13 23:00:00,2016-08-14 00:00:00)","114.89"
"B","3","[2016-08-14 00:00:00,2016-08-14 01:00:00)","84.74"
"B","3","[2016-08-14 01:00:00,2016-08-14 02:00:00)","69.9"
"B","3","[2016-08-14 03:00:00,2016-08-14 04:00:00)","158.71"
"B","3","[2016-08-14 05:00:00,2016-08-14 06:00:00)","166.71"
"B","3","[2016-08-14 06:00:00,2016-08-14 07:00:00)","142.32"
"B","3","[2016-08-14 07:00:00,2016-08-14 08:00:00)","121.93"
"B","3","[2016-08-14 08:00:00,2016-08-14 09:00:00)","125.94"
"B","3","[2016-08-14 09:00:00,2016-08-14 10:00:00)","168.77"
"B","3","[2016-08-14 11:00:00,2016-08-14 12:00:00)","125.75"
"B","3","[2016-08-14 12:00:00,2016-08-14 13:00:00)","130.92"
"B","3","[2016-08-14 13:00:00,2016-08-14 14:00:00)","117.36"
"B","3","[2016-08-14 14:00:00,2016-08-14 15:00:00)","139.97"
"B","3","[2016-08-14 17:00:00,2016-08-14 18:00:00)","136.63"
"B","3","[2016-08-14 18:00:00,2016-08-14 19:00:00)","128.31"
"B","3","[2016-08-14 19:00:00,2016-08-14 20:00:00)","116.45"
"B","3","[2016-08-14 20:00:00,2016-08-14 21:00:00)","115.72"
"B","3","[2016-08-14 21:00:00,2016-08-14 22:00:00)","70.06"
"B","3","[2016-08-14 22:00:00,2016-08-14 23:00:00)","100.85"
"B","3","[2016-08-14 23:00:00,2016-08-15 00:00:00)","114.57"
"B","3","[2016-08-15 00:00:00,2016-08-15 01:00:00)","109.74"
"B","3","[2016-08-15 01:00:00,2016-08-15 02:00:00)","76.26"
"B","3","[2016-08-15 02:00:00,2016-08-15 03:00:00)","117.46"
"B","3","[2016-08-15 03:00:00,2016-08-15 04:00:00)","77.44"
"B","3","[2016-08-15 04:00:00,2016-08-15 05:00:00)","116.32"
"B","3","[2016-08-15 05:00:00,2016-08-15 06:00:00)","109.62"
"B","3","[2016-08-15 06:00:00,2016-08-15 07:00:00)","118.46"
"B","3","[2016-08-15 07:00:00,2016-08-15 08:00:00)","131.84"
"B","3","[2016-08-15 08:00:00,2016-08-15 09:00:00)","130.02"
"B","3","[2016-08-15 09:00:00,2016-08-15 10:00:00)","141.24"
"B","3","[2016-08-15 10:00:00,2016-08-15 11:00:00)","150.06"
"B","3","[2016-08-15 11:00:00,2016-08-15 12:00:00)","121.33"
"B","3","[2016-08-15 12:00:00,2016-08-15 13:00:00)","124.85"
"B","3","[2016-08-15 13:00:00,2016-08-15 14:00:00)","115.52"
"B","3","[2016-08-15 14:00:00,2016-08-15 15:00:00)","102.75"
"B","3","[2016-08-15 15:00:00,2016-08-15 16:00:00)","85.49"
"B","3","[2016-08-15 16:00:00,2016-08-15 17:00:00)","108.01"
"B","3","[2016-08-15 17:00:00,2016-08-15 18:00:00)","119.22"
"B","3","[2016-08-15 18:00:00,2016-08-15 19:00:00)","124.45"
"B","3","[2016-08-15 19:00:00,2016-08-15 20:00:00)","154.49"
"B","3","[2016-08-15 20:00:00,2016-08-15 21:00:00)","111.81"
"B","3","[2016-08-15 21:00:00,2016-08-15 22:00:00)","72.42"
"B","3","[2016-08-15 22:00:00,2016-08-15 23:00:00)","125.99"
"B","3","[2016-08-15 23:00:00,2016-08-16 00:00:00)","66.73"
"B","3","[2016-08-16 03:00:00,2016-08-16 04:00:00)","87.96"
"B","3","[2016-08-16 05:00:00,2016-08-16 06:00:00)","92.96"
"B","3","[2016-08-16 06:00:00,2016-08-16 07:00:00)","210.26"
"B","3","[2016-08-16 07:00:00,2016-08-16 08:00:00)","92.84"
"B","3","[2016-08-16 08:00:00,2016-08-16 09:00:00)","143.64"
"B","3","[2016-08-16 09:00:00,2016-08-16 10:00:00)","200.19"
"B","3","[2016-08-16 10:00:00,2016-08-16 11:00:00)","100.42"
"B","3","[2016-08-16 11:00:00,2016-08-16 12:00:00)","100.7"
"B","3","[2016-08-16 12:00:00,2016-08-16 13:00:00)","130.15"
"B","3","[2016-08-16 13:00:00,2016-08-16 14:00:00)","92.69"
"B","3","[2016-08-16 14:00:00,2016-08-16 15:00:00)","98.83"
"B","3","[2016-08-16 15:00:00,2016-08-16 16:00:00)","108.77"
"B","3","[2016-08-16 16:00:00,2016-08-16 17:00:00)","86.49"
"B","3","[2016-08-16 17:00:00,2016-08-16 18:00:00)","158.94"
"B","3","[2016-08-16 18:00:00,2016-08-16 19:00:00)","104.59"
"B","3","[2016-08-16 19:00:00,2016-08-16 20:00:00)","128.31"
"B","3","[2016-08-16 20:00:00,2016-08-16 21:00:00)","66.95"
"B","3","[2016-08-16 21:00:00,2016-08-16 22:00:00)","109.35"
"B","3","[2016-08-16 22:00:00,2016-08-16 23:00:00)","54.33"
"B","3","[2016-08-16 23:00:00,2016-08-17 00:00:00)","107.99"
"B","3","[2016-08-17 01:00:00,2016-08-17 02:00:00)","116.5"
"B","3","[2016-08-17 02:00:00,2016-08-17 03:00:00)","98.65"
"B","3","[2016-08-17 03:00:00,2016-08-17 04:00:00)","98.9"
"B","3","[2016-08-17 05:00:00,2016-08-17 06:00:00)","90.21"
"B","3","[2016-08-17 06:00:00,2016-08-17 07:00:00)","142.51"
"B","3","[2016-08-17 07:00:00,2016-08-17 08:00:00)","108.72"
"B","3","[2016-08-17 08:00:00,2016-08-17 09:00:00)","222.46"
"B","3","[2016-08-17 09:00:00,2016-08-17 10:00:00)","167.1"
"B","3","[2016-08-17 10:00:00,2016-08-17 11:00:00)","129.35"
"B","3","[2016-08-17 11:00:00,2016-08-17 12:00:00)","132.99"
"B","3","[2016-08-17 12:00:00,2016-08-17 13:00:00)","98.88"
"B","3","[2016-08-17 13:00:00,2016-08-17 14:00:00)","109.87"
"B","3","[2016-08-17 14:00:00,2016-08-17 15:00:00)","108.23"
"B","3","[2016-08-17 15:00:00,2016-08-17 16:00:00)","91.94"
"B","3","[2016-08-17 16:00:00,2016-08-17 17:00:00)","110.08"
"B","3","[2016-08-17 17:00:00,2016-08-17 18:00:00)","80.45"
"B","3","[2016-08-17 18:00:00,2016-08-17 19:00:00)","109.56"
"B","3","[2016-08-17 19:00:00,2016-08-17 20:00:00)","134.31"
"B","3","[2016-08-17 20:00:00,2016-08-17 21:00:00)","119.97"
"B","3","[2016-08-17 21:00:00,2016-08-17 22:00:00)","72.16"
"B","3","[2016-08-18 05:00:00,2016-08-18 06:00:00)","102.52"
"B","3","[2016-08-18 06:00:00,2016-08-18 07:00:00)","104.51"
"B","3","[2016-08-18 07:00:00,2016-08-18 08:00:00)","71.7"
"B","3","[2016-08-18 08:00:00,2016-08-18 09:00:00)","104.78"
"B","3","[2016-08-18 09:00:00,2016-08-18 10:00:00)","161.64"
"B","3","[2016-08-18 10:00:00,2016-08-18 11:00:00)","98.85"
"B","3","[2016-08-18 11:00:00,2016-08-18 12:00:00)","100.01"
"B","3","[2016-08-18 12:00:00,2016-08-18 13:00:00)","90.04"
"B","3","[2016-08-18 13:00:00,2016-08-18 14:00:00)","107.01"
"B","3","[2016-08-18 14:00:00,2016-08-18 15:00:00)","79.41"
"B","3","[2016-08-18 15:00:00,2016-08-18 16:00:00)","104.52"
"B","3","[2016-08-18 16:00:00,2016-08-18 17:00:00)","102.13"
"B","3","[2016-08-18 17:00:00,2016-08-18 18:00:00)","100.92"
"B","3","[2016-08-18 18:00:00,2016-08-18 19:00:00)","91.96"
"B","3","[2016-08-18 19:00:00,2016-08-18 20:00:00)","98.69"
"B","3","[2016-08-18 20:00:00,2016-08-18 21:00:00)","102.74"
"B","3","[2016-08-18 21:00:00,2016-08-18 22:00:00)","102.65"
"B","3","[2016-08-18 23:00:00,2016-08-19 00:00:00)","109.34"
"B","3","[2016-08-19 01:00:00,2016-08-19 02:00:00)","73.26"
"B","3","[2016-08-19 03:00:00,2016-08-19 04:00:00)","73.65"
"B","3","[2016-08-19 04:00:00,2016-08-19 05:00:00)","139.19"
"B","3","[2016-08-19 05:00:00,2016-08-19 06:00:00)","132.35"
"B","3","[2016-08-19 06:00:00,2016-08-19 07:00:00)","108.26"
"B","3","[2016-08-19 07:00:00,2016-08-19 08:00:00)","89.74"
"B","3","[2016-08-19 08:00:00,2016-08-19 09:00:00)","126.73"
"B","3","[2016-08-19 09:00:00,2016-08-19 10:00:00)","213.79"
"B","3","[2016-08-19 10:00:00,2016-08-19 11:00:00)","135.38"
"B","3","[2016-08-19 11:00:00,2016-08-19 12:00:00)","124.62"
"B","3","[2016-08-19 12:00:00,2016-08-19 13:00:00)","130.7"
"B","3","[2016-08-19 13:00:00,2016-08-19 14:00:00)","93.97"
"B","3","[2016-08-19 14:00:00,2016-08-19 15:00:00)","101.54"
"B","3","[2016-08-19 15:00:00,2016-08-19 16:00:00)","110.29"
"B","3","[2016-08-19 16:00:00,2016-08-19 17:00:00)","110.87"
"B","3","[2016-08-19 17:00:00,2016-08-19 18:00:00)","129.36"
"B","3","[2016-08-19 18:00:00,2016-08-19 19:00:00)","97.75"
"B","3","[2016-08-19 19:00:00,2016-08-19 20:00:00)","112.61"
"B","3","[2016-08-19 20:00:00,2016-08-19 21:00:00)","109.56"
"B","3","[2016-08-19 21:00:00,2016-08-19 22:00:00)","74.11"
"B","3","[2016-08-19 22:00:00,2016-08-19 23:00:00)","93.64"
"B","3","[2016-08-19 23:00:00,2016-08-20 00:00:00)","96.14"
"B","3","[2016-08-20 00:00:00,2016-08-20 01:00:00)","158.02"
"B","3","[2016-08-20 01:00:00,2016-08-20 02:00:00)","321.89"
"B","3","[2016-08-20 02:00:00,2016-08-20 03:00:00)","181.68"
"B","3","[2016-08-20 04:00:00,2016-08-20 05:00:00)","65.02"
"B","3","[2016-08-20 05:00:00,2016-08-20 06:00:00)","85.75"
"B","3","[2016-08-20 06:00:00,2016-08-20 07:00:00)","100.02"
"B","3","[2016-08-20 07:00:00,2016-08-20 08:00:00)","82.41"
"B","3","[2016-08-20 08:00:00,2016-08-20 09:00:00)","106.14"
"B","3","[2016-08-20 09:00:00,2016-08-20 10:00:00)","103.43"
"B","3","[2016-08-20 10:00:00,2016-08-20 11:00:00)","111.07"
"B","3","[2016-08-20 11:00:00,2016-08-20 12:00:00)","160.08"
"B","3","[2016-08-20 12:00:00,2016-08-20 13:00:00)","106.39"
"B","3","[2016-08-20 13:00:00,2016-08-20 14:00:00)","113.9"
"B","3","[2016-08-20 14:00:00,2016-08-20 15:00:00)","78.67"
"B","3","[2016-08-20 15:00:00,2016-08-20 16:00:00)","140.12"
"B","3","[2016-08-20 16:00:00,2016-08-20 17:00:00)","108.84"
"B","3","[2016-08-20 17:00:00,2016-08-20 18:00:00)","95.18"
"B","3","[2016-08-20 18:00:00,2016-08-20 19:00:00)","89.48"
"B","3","[2016-08-20 19:00:00,2016-08-20 20:00:00)","110.62"
"B","3","[2016-08-20 20:00:00,2016-08-20 21:00:00)","88.41"
"B","3","[2016-08-20 21:00:00,2016-08-20 22:00:00)","111.99"
"B","3","[2016-08-20 22:00:00,2016-08-20 23:00:00)","107.33"
"B","3","[2016-08-21 00:00:00,2016-08-21 01:00:00)","137.27"
"B","3","[2016-08-21 02:00:00,2016-08-21 03:00:00)","80.2"
"B","3","[2016-08-21 04:00:00,2016-08-21 05:00:00)","145.46"
"B","3","[2016-08-21 05:00:00,2016-08-21 06:00:00)","96.33"
"B","3","[2016-08-21 06:00:00,2016-08-21 07:00:00)","79.03"
"B","3","[2016-08-21 07:00:00,2016-08-21 08:00:00)","70.32"
"B","3","[2016-08-21 08:00:00,2016-08-21 09:00:00)","85.09"
"B","3","[2016-08-21 09:00:00,2016-08-21 10:00:00)","87.22"
"B","3","[2016-08-21 10:00:00,2016-08-21 11:00:00)","99.58"
"B","3","[2016-08-21 11:00:00,2016-08-21 12:00:00)","83.84"
"B","3","[2016-08-21 12:00:00,2016-08-21 13:00:00)","67.71"
