"tollgate_id","time_window","direction","volume"
"2","[2016-09-22 08:00:00,2016-09-22 09:00:00)","0","319"
"1","[2016-09-22 08:00:00,2016-09-22 09:00:00)","0","159"
"1","[2016-09-22 08:00:00,2016-09-22 09:00:00)","1","315"
"3","[2016-09-22 08:00:00,2016-09-22 09:00:00)","0","496"
"3","[2016-09-22 08:00:00,2016-09-22 09:00:00)","1","384"
"3","[2016-09-22 09:00:00,2016-09-22 10:00:00)","0","384"
"3","[2016-09-22 09:00:00,2016-09-22 10:00:00)","1","322"
"2","[2016-09-22 09:00:00,2016-09-22 10:00:00)","0","242"
"1","[2016-09-22 09:00:00,2016-09-22 10:00:00)","0","154"
"1","[2016-09-22 09:00:00,2016-09-22 10:00:00)","1","340"
"2","[2016-09-22 10:00:00,2016-09-22 11:00:00)","0","175"
"3","[2016-09-22 10:00:00,2016-09-22 11:00:00)","0","304"
"3","[2016-09-22 10:00:00,2016-09-22 11:00:00)","1","275"
"1","[2016-09-22 10:00:00,2016-09-22 11:00:00)","0","139"
"1","[2016-09-22 10:00:00,2016-09-22 11:00:00)","1","289"
"3","[2016-09-22 11:00:00,2016-09-22 12:00:00)","0","285"
"3","[2016-09-22 11:00:00,2016-09-22 12:00:00)","1","198"
"2","[2016-09-22 11:00:00,2016-09-22 12:00:00)","0","157"
"1","[2016-09-22 11:00:00,2016-09-22 12:00:00)","0","111"
"1","[2016-09-22 11:00:00,2016-09-22 12:00:00)","1","245"
"2","[2016-09-22 12:00:00,2016-09-22 13:00:00)","0","183"
"1","[2016-09-22 12:00:00,2016-09-22 13:00:00)","0","118"
"1","[2016-09-22 12:00:00,2016-09-22 13:00:00)","1","294"
"3","[2016-09-22 12:00:00,2016-09-22 13:00:00)","0","267"
"3","[2016-09-22 12:00:00,2016-09-22 13:00:00)","1","287"
"3","[2016-09-22 13:00:00,2016-09-22 14:00:00)","0","306"
"3","[2016-09-22 13:00:00,2016-09-22 14:00:00)","1","291"
"2","[2016-09-22 13:00:00,2016-09-22 14:00:00)","0","210"
"1","[2016-09-22 13:00:00,2016-09-22 14:00:00)","0","151"
"1","[2016-09-22 13:00:00,2016-09-22 14:00:00)","1","319"
"3","[2016-09-22 14:00:00,2016-09-22 15:00:00)","0","335"
"3","[2016-09-22 14:00:00,2016-09-22 15:00:00)","1","266"
"2","[2016-09-22 14:00:00,2016-09-22 15:00:00)","0","212"
"1","[2016-09-22 14:00:00,2016-09-22 15:00:00)","0","132"
"1","[2016-09-22 14:00:00,2016-09-22 15:00:00)","1","253"
"1","[2016-09-22 15:00:00,2016-09-22 16:00:00)","0","166"
"1","[2016-09-22 15:00:00,2016-09-22 16:00:00)","1","294"
"3","[2016-09-22 15:00:00,2016-09-22 16:00:00)","0","341"
"3","[2016-09-22 15:00:00,2016-09-22 16:00:00)","1","271"
"2","[2016-09-22 15:00:00,2016-09-22 16:00:00)","0","206"
"3","[2016-09-22 16:00:00,2016-09-22 17:00:00)","0","384"
"3","[2016-09-22 16:00:00,2016-09-22 17:00:00)","1","262"
"1","[2016-09-22 16:00:00,2016-09-22 17:00:00)","0","152"
"1","[2016-09-22 16:00:00,2016-09-22 17:00:00)","1","319"
"2","[2016-09-22 16:00:00,2016-09-22 17:00:00)","0","240"
"3","[2016-09-22 17:00:00,2016-09-22 18:00:00)","0","370"
"3","[2016-09-22 17:00:00,2016-09-22 18:00:00)","1","242"
"2","[2016-09-22 17:00:00,2016-09-22 18:00:00)","0","217"
"1","[2016-09-22 17:00:00,2016-09-22 18:00:00)","0","98"
"1","[2016-09-22 17:00:00,2016-09-22 18:00:00)","1","329"
"3","[2016-09-22 18:00:00,2016-09-22 19:00:00)","0","234"
"3","[2016-09-22 18:00:00,2016-09-22 19:00:00)","1","206"
"2","[2016-09-22 18:00:00,2016-09-22 19:00:00)","0","199"
"1","[2016-09-22 18:00:00,2016-09-22 19:00:00)","0","71"
"1","[2016-09-22 18:00:00,2016-09-22 19:00:00)","1","252"
"2","[2016-09-22 19:00:00,2016-09-22 20:00:00)","0","99"
"3","[2016-09-22 19:00:00,2016-09-22 20:00:00)","0","138"
"3","[2016-09-22 19:00:00,2016-09-22 20:00:00)","1","173"
"1","[2016-09-22 19:00:00,2016-09-22 20:00:00)","0","81"
"1","[2016-09-22 19:00:00,2016-09-22 20:00:00)","1","131"
"3","[2016-09-22 20:00:00,2016-09-22 21:00:00)","0","129"
"3","[2016-09-22 20:00:00,2016-09-22 21:00:00)","1","121"
"1","[2016-09-22 20:00:00,2016-09-22 21:00:00)","0","60"
"1","[2016-09-22 20:00:00,2016-09-22 21:00:00)","1","85"
"2","[2016-09-22 20:00:00,2016-09-22 21:00:00)","0","105"
"1","[2016-09-22 21:00:00,2016-09-22 22:00:00)","0","55"
"1","[2016-09-22 21:00:00,2016-09-22 22:00:00)","1","73"
"2","[2016-09-22 21:00:00,2016-09-22 22:00:00)","0","62"
"3","[2016-09-22 21:00:00,2016-09-22 22:00:00)","0","100"
"3","[2016-09-22 21:00:00,2016-09-22 22:00:00)","1","111"
"2","[2016-09-22 22:00:00,2016-09-22 23:00:00)","0","51"
"1","[2016-09-22 22:00:00,2016-09-22 23:00:00)","0","23"
"1","[2016-09-22 22:00:00,2016-09-22 23:00:00)","1","64"
"3","[2016-09-22 22:00:00,2016-09-22 23:00:00)","0","67"
"3","[2016-09-22 22:00:00,2016-09-22 23:00:00)","1","64"
"3","[2016-09-22 23:00:00,2016-09-23 00:00:00)","0","32"
"3","[2016-09-22 23:00:00,2016-09-23 00:00:00)","1","35"
"1","[2016-09-22 23:00:00,2016-09-23 00:00:00)","0","13"
"1","[2016-09-22 23:00:00,2016-09-23 00:00:00)","1","44"
"2","[2016-09-22 23:00:00,2016-09-23 00:00:00)","0","30"
"3","[2016-09-23 00:00:00,2016-09-23 01:00:00)","0","44"
"3","[2016-09-23 00:00:00,2016-09-23 01:00:00)","1","313"
"1","[2016-09-23 00:00:00,2016-09-23 01:00:00)","0","29"
"1","[2016-09-23 00:00:00,2016-09-23 01:00:00)","1","229"
"2","[2016-09-23 00:00:00,2016-09-23 01:00:00)","0","5"
"3","[2016-09-23 01:00:00,2016-09-23 02:00:00)","0","47"
"3","[2016-09-23 01:00:00,2016-09-23 02:00:00)","1","19"
"1","[2016-09-23 01:00:00,2016-09-23 02:00:00)","0","21"
"1","[2016-09-23 01:00:00,2016-09-23 02:00:00)","1","24"
"2","[2016-09-23 01:00:00,2016-09-23 02:00:00)","0","1"
"3","[2016-09-23 02:00:00,2016-09-23 03:00:00)","0","42"
"3","[2016-09-23 02:00:00,2016-09-23 03:00:00)","1","16"
"1","[2016-09-23 02:00:00,2016-09-23 03:00:00)","0","18"
"1","[2016-09-23 02:00:00,2016-09-23 03:00:00)","1","22"
"3","[2016-09-23 03:00:00,2016-09-23 04:00:00)","0","37"
"3","[2016-09-23 03:00:00,2016-09-23 04:00:00)","1","23"
"1","[2016-09-23 03:00:00,2016-09-23 04:00:00)","0","31"
"1","[2016-09-23 03:00:00,2016-09-23 04:00:00)","1","41"
"1","[2016-09-23 04:00:00,2016-09-23 05:00:00)","0","33"
"1","[2016-09-23 04:00:00,2016-09-23 05:00:00)","1","57"
"3","[2016-09-23 04:00:00,2016-09-23 05:00:00)","0","33"
"3","[2016-09-23 04:00:00,2016-09-23 05:00:00)","1","12"
"2","[2016-09-23 04:00:00,2016-09-23 05:00:00)","0","1"
"3","[2016-09-23 05:00:00,2016-09-23 06:00:00)","0","50"
"3","[2016-09-23 05:00:00,2016-09-23 06:00:00)","1","41"
"1","[2016-09-23 05:00:00,2016-09-23 06:00:00)","0","18"
"1","[2016-09-23 05:00:00,2016-09-23 06:00:00)","1","101"
"2","[2016-09-23 05:00:00,2016-09-23 06:00:00)","0","51"
"1","[2016-09-23 06:00:00,2016-09-23 07:00:00)","0","61"
"1","[2016-09-23 06:00:00,2016-09-23 07:00:00)","1","148"
"3","[2016-09-23 06:00:00,2016-09-23 07:00:00)","0","152"
"3","[2016-09-23 06:00:00,2016-09-23 07:00:00)","1","122"
"2","[2016-09-23 06:00:00,2016-09-23 07:00:00)","0","117"
"1","[2016-09-23 07:00:00,2016-09-23 08:00:00)","0","111"
"1","[2016-09-23 07:00:00,2016-09-23 08:00:00)","1","279"
"2","[2016-09-23 07:00:00,2016-09-23 08:00:00)","0","276"
"3","[2016-09-23 07:00:00,2016-09-23 08:00:00)","0","402"
"3","[2016-09-23 07:00:00,2016-09-23 08:00:00)","1","252"
"3","[2016-09-23 08:00:00,2016-09-23 09:00:00)","0","442"
"3","[2016-09-23 08:00:00,2016-09-23 09:00:00)","1","407"
"2","[2016-09-23 08:00:00,2016-09-23 09:00:00)","0","336"
"1","[2016-09-23 08:00:00,2016-09-23 09:00:00)","0","167"
"1","[2016-09-23 08:00:00,2016-09-23 09:00:00)","1","349"
"3","[2016-09-23 09:00:00,2016-09-23 10:00:00)","0","470"
"3","[2016-09-23 09:00:00,2016-09-23 10:00:00)","1","367"
"2","[2016-09-23 09:00:00,2016-09-23 10:00:00)","0","261"
"1","[2016-09-23 09:00:00,2016-09-23 10:00:00)","0","137"
"1","[2016-09-23 09:00:00,2016-09-23 10:00:00)","1","341"
"3","[2016-09-23 10:00:00,2016-09-23 11:00:00)","0","323"
"3","[2016-09-23 10:00:00,2016-09-23 11:00:00)","1","253"
"1","[2016-09-23 10:00:00,2016-09-23 11:00:00)","0","167"
"1","[2016-09-23 10:00:00,2016-09-23 11:00:00)","1","236"
"2","[2016-09-23 10:00:00,2016-09-23 11:00:00)","0","227"
"3","[2016-09-23 11:00:00,2016-09-23 12:00:00)","0","263"
"3","[2016-09-23 11:00:00,2016-09-23 12:00:00)","1","266"
"1","[2016-09-23 11:00:00,2016-09-23 12:00:00)","0","142"
"1","[2016-09-23 11:00:00,2016-09-23 12:00:00)","1","264"
"2","[2016-09-23 11:00:00,2016-09-23 12:00:00)","0","162"
"2","[2016-09-23 12:00:00,2016-09-23 13:00:00)","0","239"
"1","[2016-09-23 12:00:00,2016-09-23 13:00:00)","0","168"
"1","[2016-09-23 12:00:00,2016-09-23 13:00:00)","1","302"
"3","[2016-09-23 12:00:00,2016-09-23 13:00:00)","0","320"
"3","[2016-09-23 12:00:00,2016-09-23 13:00:00)","1","269"
"3","[2016-09-23 13:00:00,2016-09-23 14:00:00)","0","359"
"3","[2016-09-23 13:00:00,2016-09-23 14:00:00)","1","333"
"2","[2016-09-23 13:00:00,2016-09-23 14:00:00)","0","228"
"1","[2016-09-23 13:00:00,2016-09-23 14:00:00)","0","169"
"1","[2016-09-23 13:00:00,2016-09-23 14:00:00)","1","343"
"2","[2016-09-23 14:00:00,2016-09-23 15:00:00)","0","239"
"3","[2016-09-23 14:00:00,2016-09-23 15:00:00)","0","443"
"3","[2016-09-23 14:00:00,2016-09-23 15:00:00)","1","331"
"1","[2016-09-23 14:00:00,2016-09-23 15:00:00)","0","170"
"1","[2016-09-23 14:00:00,2016-09-23 15:00:00)","1","348"
"2","[2016-09-23 15:00:00,2016-09-23 16:00:00)","0","273"
"1","[2016-09-23 15:00:00,2016-09-23 16:00:00)","0","191"
"1","[2016-09-23 15:00:00,2016-09-23 16:00:00)","1","325"
"3","[2016-09-23 15:00:00,2016-09-23 16:00:00)","0","496"
"3","[2016-09-23 15:00:00,2016-09-23 16:00:00)","1","325"
"3","[2016-09-23 16:00:00,2016-09-23 17:00:00)","0","438"
"3","[2016-09-23 16:00:00,2016-09-23 17:00:00)","1","358"
"1","[2016-09-23 16:00:00,2016-09-23 17:00:00)","0","206"
"1","[2016-09-23 16:00:00,2016-09-23 17:00:00)","1","335"
"2","[2016-09-23 16:00:00,2016-09-23 17:00:00)","0","287"
"2","[2016-09-23 17:00:00,2016-09-23 18:00:00)","0","282"
"3","[2016-09-23 17:00:00,2016-09-23 18:00:00)","0","375"
"3","[2016-09-23 17:00:00,2016-09-23 18:00:00)","1","317"
"1","[2016-09-23 17:00:00,2016-09-23 18:00:00)","0","129"
"1","[2016-09-23 17:00:00,2016-09-23 18:00:00)","1","359"
"2","[2016-09-23 18:00:00,2016-09-23 19:00:00)","0","231"
"3","[2016-09-23 18:00:00,2016-09-23 19:00:00)","0","307"
"3","[2016-09-23 18:00:00,2016-09-23 19:00:00)","1","291"
"1","[2016-09-23 18:00:00,2016-09-23 19:00:00)","0","117"
"1","[2016-09-23 18:00:00,2016-09-23 19:00:00)","1","297"
"2","[2016-09-23 19:00:00,2016-09-23 20:00:00)","0","182"
"1","[2016-09-23 19:00:00,2016-09-23 20:00:00)","0","84"
"1","[2016-09-23 19:00:00,2016-09-23 20:00:00)","1","170"
"3","[2016-09-23 19:00:00,2016-09-23 20:00:00)","0","183"
"3","[2016-09-23 19:00:00,2016-09-23 20:00:00)","1","199"
"2","[2016-09-23 20:00:00,2016-09-23 21:00:00)","0","111"
"1","[2016-09-23 20:00:00,2016-09-23 21:00:00)","0","80"
"1","[2016-09-23 20:00:00,2016-09-23 21:00:00)","1","117"
"3","[2016-09-23 20:00:00,2016-09-23 21:00:00)","0","145"
"3","[2016-09-23 20:00:00,2016-09-23 21:00:00)","1","150"
"3","[2016-09-23 21:00:00,2016-09-23 22:00:00)","0","135"
"3","[2016-09-23 21:00:00,2016-09-23 22:00:00)","1","108"
"1","[2016-09-23 21:00:00,2016-09-23 22:00:00)","0","61"
"1","[2016-09-23 21:00:00,2016-09-23 22:00:00)","1","110"
"2","[2016-09-23 21:00:00,2016-09-23 22:00:00)","0","77"
"2","[2016-09-23 22:00:00,2016-09-23 23:00:00)","0","79"
"1","[2016-09-23 22:00:00,2016-09-23 23:00:00)","0","42"
"1","[2016-09-23 22:00:00,2016-09-23 23:00:00)","1","68"
"3","[2016-09-23 22:00:00,2016-09-23 23:00:00)","0","77"
"3","[2016-09-23 22:00:00,2016-09-23 23:00:00)","1","80"
"3","[2016-09-23 23:00:00,2016-09-24 00:00:00)","0","44"
"3","[2016-09-23 23:00:00,2016-09-24 00:00:00)","1","32"
"1","[2016-09-23 23:00:00,2016-09-24 00:00:00)","0","11"
"1","[2016-09-23 23:00:00,2016-09-24 00:00:00)","1","47"
"2","[2016-09-23 23:00:00,2016-09-24 00:00:00)","0","31"
"1","[2016-09-24 00:00:00,2016-09-24 01:00:00)","0","27"
"1","[2016-09-24 00:00:00,2016-09-24 01:00:00)","1","296"
"2","[2016-09-24 00:00:00,2016-09-24 01:00:00)","0","6"
"3","[2016-09-24 00:00:00,2016-09-24 01:00:00)","0","52"
"3","[2016-09-24 00:00:00,2016-09-24 01:00:00)","1","368"
"1","[2016-09-24 01:00:00,2016-09-24 02:00:00)","0","30"
"1","[2016-09-24 01:00:00,2016-09-24 02:00:00)","1","22"
"2","[2016-09-24 01:00:00,2016-09-24 02:00:00)","0","3"
"3","[2016-09-24 01:00:00,2016-09-24 02:00:00)","0","51"
"3","[2016-09-24 01:00:00,2016-09-24 02:00:00)","1","26"
"1","[2016-09-24 02:00:00,2016-09-24 03:00:00)","0","22"
"1","[2016-09-24 02:00:00,2016-09-24 03:00:00)","1","27"
"3","[2016-09-24 02:00:00,2016-09-24 03:00:00)","0","46"
"3","[2016-09-24 02:00:00,2016-09-24 03:00:00)","1","19"
"1","[2016-09-24 03:00:00,2016-09-24 04:00:00)","0","35"
"1","[2016-09-24 03:00:00,2016-09-24 04:00:00)","1","44"
"3","[2016-09-24 03:00:00,2016-09-24 04:00:00)","0","38"
"3","[2016-09-24 03:00:00,2016-09-24 04:00:00)","1","19"
"1","[2016-09-24 04:00:00,2016-09-24 05:00:00)","0","37"
"1","[2016-09-24 04:00:00,2016-09-24 05:00:00)","1","57"
"3","[2016-09-24 04:00:00,2016-09-24 05:00:00)","0","39"
"3","[2016-09-24 04:00:00,2016-09-24 05:00:00)","1","15"
"2","[2016-09-24 04:00:00,2016-09-24 05:00:00)","0","1"
"1","[2016-09-24 05:00:00,2016-09-24 06:00:00)","0","18"
"1","[2016-09-24 05:00:00,2016-09-24 06:00:00)","1","97"
"2","[2016-09-24 05:00:00,2016-09-24 06:00:00)","0","47"
"3","[2016-09-24 05:00:00,2016-09-24 06:00:00)","0","54"
"3","[2016-09-24 05:00:00,2016-09-24 06:00:00)","1","34"
"3","[2016-09-24 06:00:00,2016-09-24 07:00:00)","0","162"
"3","[2016-09-24 06:00:00,2016-09-24 07:00:00)","1","109"
"1","[2016-09-24 06:00:00,2016-09-24 07:00:00)","0","51"
"1","[2016-09-24 06:00:00,2016-09-24 07:00:00)","1","158"
"2","[2016-09-24 06:00:00,2016-09-24 07:00:00)","0","106"
"2","[2016-09-24 07:00:00,2016-09-24 08:00:00)","0","192"
"3","[2016-09-24 07:00:00,2016-09-24 08:00:00)","0","275"
"3","[2016-09-24 07:00:00,2016-09-24 08:00:00)","1","239"
"1","[2016-09-24 07:00:00,2016-09-24 08:00:00)","0","96"
"1","[2016-09-24 07:00:00,2016-09-24 08:00:00)","1","254"
"2","[2016-09-24 08:00:00,2016-09-24 09:00:00)","0","251"
"3","[2016-09-24 08:00:00,2016-09-24 09:00:00)","0","362"
"3","[2016-09-24 08:00:00,2016-09-24 09:00:00)","1","342"
"1","[2016-09-24 08:00:00,2016-09-24 09:00:00)","0","178"
"1","[2016-09-24 08:00:00,2016-09-24 09:00:00)","1","298"
"3","[2016-09-24 09:00:00,2016-09-24 10:00:00)","0","364"
"3","[2016-09-24 09:00:00,2016-09-24 10:00:00)","1","367"
"2","[2016-09-24 09:00:00,2016-09-24 10:00:00)","0","290"
"1","[2016-09-24 09:00:00,2016-09-24 10:00:00)","0","186"
"1","[2016-09-24 09:00:00,2016-09-24 10:00:00)","1","246"
"2","[2016-09-24 10:00:00,2016-09-24 11:00:00)","0","269"
"3","[2016-09-24 10:00:00,2016-09-24 11:00:00)","0","362"
"3","[2016-09-24 10:00:00,2016-09-24 11:00:00)","1","285"
"1","[2016-09-24 10:00:00,2016-09-24 11:00:00)","0","180"
"1","[2016-09-24 10:00:00,2016-09-24 11:00:00)","1","248"
"1","[2016-09-24 11:00:00,2016-09-24 12:00:00)","0","159"
"1","[2016-09-24 11:00:00,2016-09-24 12:00:00)","1","255"
"2","[2016-09-24 11:00:00,2016-09-24 12:00:00)","0","211"
"3","[2016-09-24 11:00:00,2016-09-24 12:00:00)","0","306"
"3","[2016-09-24 11:00:00,2016-09-24 12:00:00)","1","261"
"2","[2016-09-24 12:00:00,2016-09-24 13:00:00)","0","210"
"3","[2016-09-24 12:00:00,2016-09-24 13:00:00)","0","325"
"3","[2016-09-24 12:00:00,2016-09-24 13:00:00)","1","296"
"1","[2016-09-24 12:00:00,2016-09-24 13:00:00)","0","135"
"1","[2016-09-24 12:00:00,2016-09-24 13:00:00)","1","309"
"2","[2016-09-24 13:00:00,2016-09-24 14:00:00)","0","229"
"3","[2016-09-24 13:00:00,2016-09-24 14:00:00)","0","364"
"3","[2016-09-24 13:00:00,2016-09-24 14:00:00)","1","333"
"1","[2016-09-24 13:00:00,2016-09-24 14:00:00)","0","147"
"1","[2016-09-24 13:00:00,2016-09-24 14:00:00)","1","311"
"3","[2016-09-24 14:00:00,2016-09-24 15:00:00)","0","350"
"3","[2016-09-24 14:00:00,2016-09-24 15:00:00)","1","292"
"2","[2016-09-24 14:00:00,2016-09-24 15:00:00)","0","258"
"1","[2016-09-24 14:00:00,2016-09-24 15:00:00)","0","189"
"1","[2016-09-24 14:00:00,2016-09-24 15:00:00)","1","277"
"1","[2016-09-24 15:00:00,2016-09-24 16:00:00)","0","184"
"1","[2016-09-24 15:00:00,2016-09-24 16:00:00)","1","309"
"3","[2016-09-24 15:00:00,2016-09-24 16:00:00)","0","420"
"3","[2016-09-24 15:00:00,2016-09-24 16:00:00)","1","343"
"2","[2016-09-24 15:00:00,2016-09-24 16:00:00)","0","263"
"1","[2016-09-24 16:00:00,2016-09-24 17:00:00)","0","188"
"1","[2016-09-24 16:00:00,2016-09-24 17:00:00)","1","267"
"3","[2016-09-24 16:00:00,2016-09-24 17:00:00)","0","427"
"3","[2016-09-24 16:00:00,2016-09-24 17:00:00)","1","330"
"2","[2016-09-24 16:00:00,2016-09-24 17:00:00)","0","259"
"3","[2016-09-24 17:00:00,2016-09-24 18:00:00)","0","393"
"3","[2016-09-24 17:00:00,2016-09-24 18:00:00)","1","262"
"1","[2016-09-24 17:00:00,2016-09-24 18:00:00)","0","160"
"1","[2016-09-24 17:00:00,2016-09-24 18:00:00)","1","284"
"2","[2016-09-24 17:00:00,2016-09-24 18:00:00)","0","245"
"3","[2016-09-24 18:00:00,2016-09-24 19:00:00)","0","308"
"3","[2016-09-24 18:00:00,2016-09-24 19:00:00)","1","200"
"1","[2016-09-24 18:00:00,2016-09-24 19:00:00)","0","131"
"1","[2016-09-24 18:00:00,2016-09-24 19:00:00)","1","212"
"2","[2016-09-24 18:00:00,2016-09-24 19:00:00)","0","35"
"1","[2016-09-24 19:00:00,2016-09-24 20:00:00)","0","100"
"1","[2016-09-24 19:00:00,2016-09-24 20:00:00)","1","147"
"3","[2016-09-24 19:00:00,2016-09-24 20:00:00)","0","205"
"3","[2016-09-24 19:00:00,2016-09-24 20:00:00)","1","163"
"2","[2016-09-24 19:00:00,2016-09-24 20:00:00)","0","43"
"3","[2016-09-24 20:00:00,2016-09-24 21:00:00)","0","177"
"3","[2016-09-24 20:00:00,2016-09-24 21:00:00)","1","168"
"2","[2016-09-24 20:00:00,2016-09-24 21:00:00)","0","109"
"1","[2016-09-24 20:00:00,2016-09-24 21:00:00)","0","81"
"1","[2016-09-24 20:00:00,2016-09-24 21:00:00)","1","123"
"3","[2016-09-24 21:00:00,2016-09-24 22:00:00)","0","153"
"3","[2016-09-24 21:00:00,2016-09-24 22:00:00)","1","116"
"1","[2016-09-24 21:00:00,2016-09-24 22:00:00)","0","62"
"1","[2016-09-24 21:00:00,2016-09-24 22:00:00)","1","86"
"2","[2016-09-24 21:00:00,2016-09-24 22:00:00)","0","72"
"3","[2016-09-24 22:00:00,2016-09-24 23:00:00)","0","94"
"3","[2016-09-24 22:00:00,2016-09-24 23:00:00)","1","66"
"1","[2016-09-24 22:00:00,2016-09-24 23:00:00)","0","44"
"1","[2016-09-24 22:00:00,2016-09-24 23:00:00)","1","64"
"2","[2016-09-24 22:00:00,2016-09-24 23:00:00)","0","55"
"3","[2016-09-24 23:00:00,2016-09-25 00:00:00)","0","75"
"3","[2016-09-24 23:00:00,2016-09-25 00:00:00)","1","66"
"2","[2016-09-24 23:00:00,2016-09-25 00:00:00)","0","33"
"1","[2016-09-24 23:00:00,2016-09-25 00:00:00)","0","20"
"1","[2016-09-24 23:00:00,2016-09-25 00:00:00)","1","45"
"2","[2016-09-25 00:00:00,2016-09-25 01:00:00)","0","4"
"3","[2016-09-25 00:00:00,2016-09-25 01:00:00)","0","53"
"3","[2016-09-25 00:00:00,2016-09-25 01:00:00)","1","344"
"1","[2016-09-25 00:00:00,2016-09-25 01:00:00)","0","29"
"1","[2016-09-25 00:00:00,2016-09-25 01:00:00)","1","177"
"1","[2016-09-25 01:00:00,2016-09-25 02:00:00)","0","16"
"1","[2016-09-25 01:00:00,2016-09-25 02:00:00)","1","30"
"3","[2016-09-25 01:00:00,2016-09-25 02:00:00)","0","48"
"3","[2016-09-25 01:00:00,2016-09-25 02:00:00)","1","23"
"2","[2016-09-25 01:00:00,2016-09-25 02:00:00)","0","5"
"3","[2016-09-25 02:00:00,2016-09-25 03:00:00)","0","49"
"3","[2016-09-25 02:00:00,2016-09-25 03:00:00)","1","15"
"1","[2016-09-25 02:00:00,2016-09-25 03:00:00)","0","23"
"1","[2016-09-25 02:00:00,2016-09-25 03:00:00)","1","27"
"3","[2016-09-25 03:00:00,2016-09-25 04:00:00)","0","42"
"3","[2016-09-25 03:00:00,2016-09-25 04:00:00)","1","12"
"1","[2016-09-25 03:00:00,2016-09-25 04:00:00)","0","22"
"1","[2016-09-25 03:00:00,2016-09-25 04:00:00)","1","44"
"1","[2016-09-25 04:00:00,2016-09-25 05:00:00)","0","27"
"1","[2016-09-25 04:00:00,2016-09-25 05:00:00)","1","54"
"3","[2016-09-25 04:00:00,2016-09-25 05:00:00)","0","32"
"3","[2016-09-25 04:00:00,2016-09-25 05:00:00)","1","24"
"3","[2016-09-25 05:00:00,2016-09-25 06:00:00)","0","52"
"3","[2016-09-25 05:00:00,2016-09-25 06:00:00)","1","37"
"1","[2016-09-25 05:00:00,2016-09-25 06:00:00)","0","23"
"1","[2016-09-25 05:00:00,2016-09-25 06:00:00)","1","98"
"2","[2016-09-25 05:00:00,2016-09-25 06:00:00)","0","40"
"3","[2016-09-25 06:00:00,2016-09-25 07:00:00)","0","148"
"3","[2016-09-25 06:00:00,2016-09-25 07:00:00)","1","98"
"2","[2016-09-25 06:00:00,2016-09-25 07:00:00)","0","74"
"1","[2016-09-25 06:00:00,2016-09-25 07:00:00)","0","48"
"1","[2016-09-25 06:00:00,2016-09-25 07:00:00)","1","148"
"2","[2016-09-25 07:00:00,2016-09-25 08:00:00)","0","137"
"3","[2016-09-25 07:00:00,2016-09-25 08:00:00)","0","240"
"3","[2016-09-25 07:00:00,2016-09-25 08:00:00)","1","234"
"1","[2016-09-25 07:00:00,2016-09-25 08:00:00)","0","75"
"1","[2016-09-25 07:00:00,2016-09-25 08:00:00)","1","211"
"3","[2016-09-25 08:00:00,2016-09-25 09:00:00)","0","313"
"3","[2016-09-25 08:00:00,2016-09-25 09:00:00)","1","343"
"2","[2016-09-25 08:00:00,2016-09-25 09:00:00)","0","235"
"1","[2016-09-25 08:00:00,2016-09-25 09:00:00)","0","125"
"1","[2016-09-25 08:00:00,2016-09-25 09:00:00)","1","299"
"3","[2016-09-25 09:00:00,2016-09-25 10:00:00)","0","327"
"3","[2016-09-25 09:00:00,2016-09-25 10:00:00)","1","350"
"2","[2016-09-25 09:00:00,2016-09-25 10:00:00)","0","261"
"1","[2016-09-25 09:00:00,2016-09-25 10:00:00)","0","132"
"1","[2016-09-25 09:00:00,2016-09-25 10:00:00)","1","306"
"1","[2016-09-25 10:00:00,2016-09-25 11:00:00)","0","152"
"1","[2016-09-25 10:00:00,2016-09-25 11:00:00)","1","243"
"2","[2016-09-25 10:00:00,2016-09-25 11:00:00)","0","278"
"3","[2016-09-25 10:00:00,2016-09-25 11:00:00)","0","326"
"3","[2016-09-25 10:00:00,2016-09-25 11:00:00)","1","306"
"3","[2016-09-25 11:00:00,2016-09-25 12:00:00)","0","281"
"3","[2016-09-25 11:00:00,2016-09-25 12:00:00)","1","279"
"1","[2016-09-25 11:00:00,2016-09-25 12:00:00)","0","138"
"1","[2016-09-25 11:00:00,2016-09-25 12:00:00)","1","217"
"2","[2016-09-25 11:00:00,2016-09-25 12:00:00)","0","229"
"3","[2016-09-25 12:00:00,2016-09-25 13:00:00)","0","310"
"3","[2016-09-25 12:00:00,2016-09-25 13:00:00)","1","327"
"2","[2016-09-25 12:00:00,2016-09-25 13:00:00)","0","203"
"1","[2016-09-25 12:00:00,2016-09-25 13:00:00)","0","151"
"1","[2016-09-25 12:00:00,2016-09-25 13:00:00)","1","256"
"3","[2016-09-25 13:00:00,2016-09-25 14:00:00)","0","368"
"3","[2016-09-25 13:00:00,2016-09-25 14:00:00)","1","420"
"1","[2016-09-25 13:00:00,2016-09-25 14:00:00)","0","173"
"1","[2016-09-25 13:00:00,2016-09-25 14:00:00)","1","307"
"2","[2016-09-25 13:00:00,2016-09-25 14:00:00)","0","238"
"2","[2016-09-25 14:00:00,2016-09-25 15:00:00)","0","247"
"1","[2016-09-25 14:00:00,2016-09-25 15:00:00)","0","216"
"1","[2016-09-25 14:00:00,2016-09-25 15:00:00)","1","305"
"3","[2016-09-25 14:00:00,2016-09-25 15:00:00)","0","439"
"3","[2016-09-25 14:00:00,2016-09-25 15:00:00)","1","395"
